region,xh5,xi1,_v23,_v176,_v181,_v145,wage,education,experience,has_wage,gender,unempl_wage
93,1,1,15000,15,NA,3,15000,3,15,0,1,NA
93,2,1,NA,27,25000,1,NA,1,27,NA,2,25000
93,1,1,NA,25,NA,6,NA,6,25,NA,1,NA
93,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
93,2,1,NA,6,NA,5,NA,5,6,NA,2,NA
93,1,2,45000,16,NA,3,45000,3,16,0,1,NA
93,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
93,1,1,25000,27,NA,3,25000,3,27,0,1,NA
93,2,1,15000,20,NA,6,15000,6,20,0,2,NA
93,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,NA,8,40000,10,NA,10,8,NA,1,40000
100,2,2,0,16,NA,10,0,10,16,0,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,NA,18,NA,6,NA,6,18,NA,2,NA
100,2,1,NA,38,NA,1,NA,1,38,NA,2,NA
100,1,2,40000,11,NA,10,40000,10,11,0,1,NA
100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,14000,9,NA,11,14000,11,9,0,2,NA
100,1,2,25000,36,NA,5,25000,5,36,0,1,NA
100,2,1,NA,35,NA,6,NA,6,35,NA,2,NA
100,1,1,NA,35,NA,6,NA,6,35,NA,1,NA
100,2,1,NA,35,NA,6,NA,6,35,NA,2,NA
100,2,2,15000,35,NA,6,15000,6,35,0,2,NA
100,2,1,12000,32,NA,6,12000,6,32,0,2,NA
100,2,1,9000,42,NA,10,9000,10,42,0,2,NA
100,2,2,20000,32,NA,6,20000,6,32,0,2,NA
100,2,2,15000,6,NA,10,15000,10,6,0,2,NA
100,1,2,NA,19,NA,5,NA,5,19,NA,1,NA
100,2,1,12000,33,NA,6,12000,6,33,0,2,NA
100,1,1,NA,47,NA,10,NA,10,47,NA,1,NA
100,2,1,NA,23,12000,10,NA,10,23,NA,2,12000
100,2,1,NA,30,NA,6,NA,6,30,NA,2,NA
100,2,1,30000,43,NA,10,30000,10,43,0,2,NA
100,1,1,NA,22,NA,10,NA,10,22,NA,1,NA
100,2,2,NA,31,NA,2,NA,2,31,NA,2,NA
100,2,2,NA,2,NA,10,NA,10,2,NA,2,NA
100,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,2,2,19600,18,NA,10,19600,10,18,0,2,NA
100,2,2,9600,1,NA,6,9600,6,1,0,2,NA
100,1,1,39000,25,NA,10,39000,10,25,0,1,NA
100,1,1,17500,49,NA,10,17500,10,49,0,1,NA
100,1,2,14200,0,NA,6,14200,6,0,0,1,NA
100,1,2,NA,20,NA,10,NA,10,20,NA,1,NA
100,2,1,25000,23,NA,10,25000,10,23,0,2,NA
100,2,1,NA,56,NA,10,NA,10,56,NA,2,NA
100,2,1,25000,34,NA,10,25000,10,34,0,2,NA
100,1,1,28000,34,NA,10,28000,10,34,0,1,NA
100,2,2,20000,35,NA,6,20000,6,35,0,2,NA
100,1,2,15000,26,NA,6,15000,6,26,0,1,NA
100,1,2,NA,12,20000,5,NA,5,12,NA,1,20000
100,2,1,NA,31,NA,2,NA,2,31,NA,2,NA
100,1,1,NA,15,25000,5,NA,5,15,NA,1,25000
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,20000,18,NA,2,20000,2,18,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,1,1,NA,99999996,100000,2,NA,2,99999996,NA,1,100000
100,2,2,99999999,36,NA,10,99999999,10,36,0,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,99999997,12,NA,10,99999997,10,12,0,2,NA
100,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,1,1,28000,21,NA,5,28000,5,21,0,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,10200,39,NA,6,10200,6,39,0,1,NA
100,2,2,NA,36,NA,10,NA,10,36,NA,2,NA
100,1,2,NA,NA,NA,6,NA,6,NA,NA,1,NA
100,2,1,18000,30,NA,6,18000,6,30,0,2,NA
100,2,1,9600,38,NA,6,9600,6,38,0,2,NA
100,2,1,NA,35,NA,1,NA,1,35,NA,2,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,9800,38,NA,6,9800,6,38,0,2,NA
100,2,2,27000,17,NA,10,27000,10,17,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,30000,17,NA,6,30000,6,17,0,1,NA
100,2,1,99999997,3,NA,6,99999997,6,3,0,2,NA
100,1,2,NA,44,NA,4,NA,4,44,NA,1,NA
100,2,1,NA,45,NA,6,NA,6,45,NA,2,NA
100,2,1,29000,39,NA,10,29000,10,39,0,2,NA
100,1,2,21000,24,NA,2,21000,2,24,0,1,NA
100,2,1,11000,30,NA,6,11000,6,30,0,2,NA
100,2,1,NA,43,NA,6,NA,6,43,NA,2,NA
100,2,1,9500,53,NA,10,9500,10,53,0,2,NA
100,2,2,16000,32,NA,6,16000,6,32,0,2,NA
100,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,2,1,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,2,1,18200,31,NA,6,18200,6,31,0,2,NA
100,2,2,NA,37,NA,4,NA,4,37,NA,2,NA
100,2,2,26000,23,NA,6,26000,6,23,0,2,NA
100,1,2,30000,33,NA,5,30000,5,33,0,1,NA
100,2,2,NA,26,NA,6,NA,6,26,NA,2,NA
100,2,1,NA,36,NA,10,NA,10,36,NA,2,NA
100,2,1,NA,31,NA,6,NA,6,31,NA,2,NA
100,2,2,NA,40,NA,6,NA,6,40,NA,2,NA
100,1,2,NA,20,20000,10,NA,10,20,NA,1,20000
100,2,1,NA,32,NA,6,NA,6,32,NA,2,NA
100,1,2,12000,43,NA,10,12000,10,43,0,1,NA
100,1,2,20000,17,50000,6,20000,6,17,0,1,50000
100,2,2,15000,16,NA,11,15000,11,16,0,2,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,43,NA,2,NA,2,43,NA,1,NA
100,2,1,NA,40,NA,2,NA,2,40,NA,2,NA
100,2,2,NA,25,NA,6,NA,6,25,NA,2,NA
100,1,2,10000,7,20000,6,10000,6,7,0,1,20000
100,1,1,NA,48,NA,1,NA,1,48,NA,1,NA
100,2,1,NA,36,NA,1,NA,1,36,NA,2,NA
100,2,2,15000,31,NA,6,15000,6,31,0,2,NA
100,1,2,12000,32,NA,4,12000,4,32,0,1,NA
100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,5000,10,30000,1,5000,1,10,0,2,30000
100,1,1,15000,20,NA,2,15000,2,20,0,1,NA
100,2,1,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,25000,22,NA,5,25000,5,22,0,1,NA
100,2,2,12000,5,NA,5,12000,5,5,0,2,NA
100,2,1,10000,34,NA,6,10000,6,34,0,2,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,1,2,28000,27,50000,6,28000,6,27,0,1,50000
100,2,2,19000,21,NA,6,19000,6,21,0,2,NA
100,2,2,25000,1,NA,11,25000,11,1,0,2,NA
100,2,1,15000,27,NA,6,15000,6,27,0,2,NA
100,1,1,25000,33,NA,2,25000,2,33,0,1,NA
100,2,1,NA,30,NA,2,NA,2,30,NA,2,NA
100,1,1,NA,45,NA,3,NA,3,45,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,1,NA,3,25000,2,NA,2,3,NA,2,25000
100,1,2,NA,99999997,30000,1,NA,1,99999997,NA,1,30000
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,25000,20,NA,3,25000,3,20,0,1,NA
100,2,1,9800,3,18000,5,9800,5,3,0,2,18000
100,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,23000,21,NA,10,23000,10,21,0,2,NA
100,1,1,NA,23,NA,2,NA,2,23,NA,1,NA
100,2,1,NA,34,NA,6,NA,6,34,NA,2,NA
100,2,1,NA,36,NA,3,NA,3,36,NA,2,NA
100,1,2,NA,38,NA,10,NA,10,38,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
100,2,1,0,15,50000,6,0,6,15,0,2,50000
100,1,2,10000,17,30000,6,10000,6,17,0,1,30000
100,2,2,NA,29,NA,6,NA,6,29,NA,2,NA
100,1,2,12000,30,NA,4,12000,4,30,0,1,NA
100,2,1,NA,36,25000,5,NA,5,36,NA,2,25000
100,1,1,36000,28,NA,5,36000,5,28,0,1,NA
100,2,2,18000,25,NA,10,18000,10,25,0,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,1,2,25000,16,100000,10,25000,10,16,0,1,100000
100,2,1,40000,16,NA,10,40000,10,16,0,2,NA
100,2,1,NA,36,NA,1,NA,1,36,NA,2,NA
100,1,1,NA,45,NA,3,NA,3,45,NA,1,NA
100,1,2,11800,16,50000,6,11800,6,16,0,1,50000
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,2,1,12200,18,40000,6,12200,6,18,0,2,40000
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,12200,21,NA,3,12200,3,21,0,1,NA
100,2,1,25000,19,NA,10,25000,10,19,0,2,NA
100,2,1,15200,23,NA,6,15200,6,23,0,2,NA
100,1,2,10300,22,NA,5,10300,5,22,0,1,NA
100,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,2,1,NA,36,NA,3,NA,3,36,NA,2,NA
100,1,1,NA,43,NA,3,NA,3,43,NA,1,NA
100,2,1,NA,36,NA,1,NA,1,36,NA,2,NA
100,2,1,10000,7,NA,5,10000,5,7,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,35000,15,NA,3,35000,3,15,0,1,NA
100,1,2,28000,1,NA,3,28000,3,1,0,1,NA
100,2,1,12000,35,NA,6,12000,6,35,0,2,NA
100,1,2,NA,8,30000,1,NA,1,8,NA,1,30000
100,2,1,NA,16,20000,2,NA,2,16,NA,2,20000
100,1,2,30000,1,NA,1,30000,1,1,0,1,NA
100,2,2,NA,43,NA,6,NA,6,43,NA,2,NA
100,2,1,40000,40,NA,10,40000,10,40,0,2,NA
100,2,1,NA,33,NA,1,NA,1,33,NA,2,NA
100,2,1,NA,29,12000,6,NA,6,29,NA,2,12000
100,2,2,11000,2,NA,6,11000,6,2,0,2,NA
100,1,2,20000,29,50000,6,20000,6,29,0,1,50000
100,2,1,NA,30,NA,6,NA,6,30,NA,2,NA
100,2,1,NA,48,NA,1,NA,1,48,NA,2,NA
100,1,1,NA,58,NA,1,NA,1,58,NA,1,NA
100,1,1,NA,36,NA,1,NA,1,36,NA,1,NA
100,2,1,NA,35,NA,1,NA,1,35,NA,2,NA
100,2,1,22000,37,NA,6,22000,6,37,0,2,NA
100,1,1,48000,36,NA,2,48000,2,36,0,1,NA
100,2,2,NA,24,NA,6,NA,6,24,NA,2,NA
100,2,2,17000,17,NA,10,17000,10,17,0,2,NA
100,1,2,NA,35,NA,5,NA,5,35,NA,1,NA
100,2,1,NA,28,NA,6,NA,6,28,NA,2,NA
100,2,2,0,0,NA,6,0,6,0,0,2,NA
100,2,2,16000,46,NA,5,16000,5,46,0,2,NA
100,1,1,11000,46,NA,5,11000,5,46,0,1,NA
100,2,2,NA,35,NA,10,NA,10,35,NA,2,NA
100,2,2,NA,35,NA,6,NA,6,35,NA,2,NA
100,2,2,NA,37,NA,6,NA,6,37,NA,2,NA
100,1,2,NA,39,NA,5,NA,5,39,NA,1,NA
100,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
100,1,1,22000,30,NA,2,22000,2,30,0,1,NA
100,2,1,17000,25,NA,10,17000,10,25,0,2,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,2,99999997,6,NA,5,99999997,5,6,0,2,NA
100,1,2,NA,NA,10000,5,NA,5,NA,NA,1,10000
100,1,2,NA,11,20000,5,NA,5,11,NA,1,20000
100,2,1,11300,10,30000,3,11300,3,10,0,2,30000
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,2,NA,48,NA,6,NA,6,48,NA,2,NA
100,2,1,NA,37,NA,6,NA,6,37,NA,2,NA
100,2,1,NA,NA,NA,2,NA,2,NA,NA,2,NA
100,1,2,15000,1,NA,6,15000,6,1,0,1,NA
100,2,2,25000,28,NA,6,25000,6,28,0,2,NA
100,2,1,NA,41,NA,10,NA,10,41,NA,2,NA
100,1,2,12000,25,NA,2,12000,2,25,0,1,NA
100,2,2,13000,29,NA,6,13000,6,29,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,14000,15,NA,6,14000,6,15,0,2,NA
100,2,1,NA,40,NA,10,NA,10,40,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,99999997,6,NA,6,NA,NA,1,99999997
100,2,2,NA,40,NA,6,NA,6,40,NA,2,NA
100,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
100,1,1,15000,8,NA,2,15000,2,8,0,1,NA
100,1,1,NA,22,NA,6,NA,6,22,NA,1,NA
100,2,1,NA,NA,15000,1,NA,1,NA,NA,2,15000
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,NA,30,NA,6,NA,6,30,NA,2,NA
100,1,1,NA,32,NA,2,NA,2,32,NA,1,NA
100,2,1,NA,30,NA,10,NA,10,30,NA,2,NA
100,2,2,20000,19,NA,6,20000,6,19,0,2,NA
100,1,1,9000,28,NA,10,9000,10,28,0,1,NA
100,2,2,NA,37,NA,3,NA,3,37,NA,2,NA
100,1,1,NA,38,NA,2,NA,2,38,NA,1,NA
100,2,1,NA,40,NA,1,NA,1,40,NA,2,NA
100,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,2,25000,15,35000,6,25000,6,15,0,2,35000
100,1,1,14000,20,40000,1,14000,1,20,0,1,40000
100,1,1,15800,36,NA,2,15800,2,36,0,1,NA
100,2,1,NA,31,NA,2,NA,2,31,NA,2,NA
100,1,2,NA,10,NA,2,NA,2,10,NA,1,NA
100,2,1,NA,37,NA,6,NA,6,37,NA,2,NA
100,1,2,NA,52,NA,10,NA,10,52,NA,1,NA
100,2,1,NA,46,NA,10,NA,10,46,NA,2,NA
100,2,1,20000,28,NA,10,20000,10,28,0,2,NA
100,2,1,30000,4,NA,6,30000,6,4,0,2,NA
100,2,2,22000,0,70000,6,22000,6,0,0,2,70000
100,2,2,28000,20,NA,10,28000,10,20,0,2,NA
100,1,1,29000,21,NA,5,29000,5,21,0,1,NA
100,1,1,NA,42,NA,3,NA,3,42,NA,1,NA
100,2,1,NA,29,NA,6,NA,6,29,NA,2,NA
100,2,1,NA,37,NA,3,NA,3,37,NA,2,NA
100,1,1,NA,36,NA,3,NA,3,36,NA,1,NA
100,2,1,10900,38,NA,5,10900,5,38,0,2,NA
100,1,2,25000,11,NA,6,25000,6,11,0,1,NA
100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,1,15000,12,50000,6,15000,6,12,0,1,50000
100,2,1,12500,11,NA,5,12500,5,11,0,2,NA
100,2,1,NA,34,NA,6,NA,6,34,NA,2,NA
100,1,2,13600,21,NA,6,13600,6,21,0,1,NA
100,1,2,NA,NA,30000,2,NA,2,NA,NA,1,30000
100,1,2,8000,25,40000,3,8000,3,25,0,1,40000
100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,19000,23,NA,10,19000,10,23,0,2,NA
100,2,1,12000,24,NA,1,12000,1,24,0,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,10000,13,NA,2,10000,2,13,0,1,NA
100,2,1,NA,17,NA,6,NA,6,17,NA,2,NA
100,1,2,20000,4,NA,6,20000,6,4,0,1,NA
100,1,2,NA,21,NA,1,NA,1,21,NA,1,NA
100,1,1,NA,15,NA,3,NA,3,15,NA,1,NA
100,2,2,13000,22,NA,6,13000,6,22,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,1,1,NA,42,NA,1,NA,1,42,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,10000,7,NA,6,10000,6,7,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,1,10000,15,40000,5,10000,5,15,0,1,40000
100,2,1,11100,15,NA,6,11100,6,15,0,2,NA
100,1,1,25000,17,NA,3,25000,3,17,0,1,NA
100,1,1,NA,33,NA,6,NA,6,33,NA,1,NA
100,1,1,30000,13,NA,10,30000,10,13,0,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,9000,11,NA,10,9000,10,11,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,30000,28,NA,10,30000,10,28,0,1,NA
100,2,1,9000,17,NA,6,9000,6,17,0,2,NA
100,1,2,25000,13,NA,5,25000,5,13,0,1,NA
100,2,1,15000,19,NA,4,15000,4,19,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,23000,2,NA,1,23000,1,2,0,1,NA
100,1,1,15000,37,NA,4,15000,4,37,0,1,NA
100,2,2,NA,2,NA,1,NA,1,2,NA,2,NA
100,2,2,18500,20,NA,6,18500,6,20,0,2,NA
100,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
100,1,2,13000,21,NA,6,13000,6,21,0,1,NA
100,2,2,12000,31,NA,6,12000,6,31,0,2,NA
100,1,2,NA,33,NA,6,NA,6,33,NA,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,NA,NA,35000,5,NA,5,NA,NA,2,35000
100,2,1,15000,20,30000,6,15000,6,20,0,2,30000
100,1,2,14000,17,30000,6,14000,6,17,0,1,30000
100,2,1,20000,17,NA,10,20000,10,17,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,1,35000,16,NA,6,35000,6,16,0,1,NA
100,2,2,42000,18,NA,10,42000,10,18,0,2,NA
100,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
100,1,2,16000,12,NA,11,16000,11,12,0,1,NA
100,2,1,20000,10,NA,10,20000,10,10,0,2,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,12000,8,NA,4,12000,4,8,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,23000,12,NA,5,23000,5,12,0,1,NA
100,2,1,NA,5,20000,10,NA,10,5,NA,2,20000
100,1,2,20000,99999996,NA,6,20000,6,99999996,0,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,1,NA,20,NA,6,NA,6,20,NA,1,NA
100,2,2,NA,27,NA,10,NA,10,27,NA,2,NA
100,2,1,18000,31,NA,10,18000,10,31,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,1,16000,13,40000,6,16000,6,13,0,1,40000
100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,1,9000,3,NA,11,9000,11,3,0,2,NA
100,1,1,NA,1,50000,1,NA,1,1,NA,1,50000
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
100,2,1,10065,8,40000,2,10065,2,8,0,2,40000
100,1,1,68000,10,NA,10,68000,10,10,0,1,NA
100,1,2,22000,13,NA,10,22000,10,13,0,1,NA
100,2,2,15000,11,NA,6,15000,6,11,0,2,NA
100,2,2,40000,6,NA,6,40000,6,6,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,1,2,25000,5,NA,6,25000,6,5,0,1,NA
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,2,2,11000,12,NA,10,11000,10,12,0,2,NA
100,2,1,9300,16,NA,5,9300,5,16,0,2,NA
100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
100,2,2,NA,99999999,20000,5,NA,5,99999999,NA,2,20000
100,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
100,1,1,43000,12,NA,10,43000,10,12,0,1,NA
105,2,1,NA,41,NA,10,NA,10,41,NA,2,NA
105,2,1,28000,6,NA,12,28000,12,6,0,2,NA
105,1,1,NA,12,NA,10,NA,10,12,NA,1,NA
105,1,1,NA,50,NA,5,NA,5,50,NA,1,NA
105,2,1,40000,20,NA,16,40000,16,20,0,2,NA
105,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
105,2,2,NA,NA,20000,1,NA,1,NA,NA,2,20000
105,2,1,40000,36,NA,6,40000,6,36,0,2,NA
105,2,1,NA,45,NA,6,NA,6,45,NA,2,NA
105,1,2,NA,0,25000,3,NA,3,0,NA,1,25000
105,1,2,99999998,23,15000,2,99999998,2,23,0,1,15000
105,2,2,12000,25,NA,3,12000,3,25,0,2,NA
105,2,1,NA,37,NA,10,NA,10,37,NA,2,NA
105,2,1,NA,30,NA,5,NA,5,30,NA,2,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
105,2,2,48000,22,NA,10,48000,10,22,0,2,NA
105,2,1,NA,42,NA,6,NA,6,42,NA,2,NA
105,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
105,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
105,1,1,NA,40,NA,4,NA,4,40,NA,1,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,2,1,28000,17,NA,10,28000,10,17,0,2,NA
105,1,2,56000,20,NA,10,56000,10,20,0,1,NA
105,2,2,27000,13,NA,6,27000,6,13,0,2,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,1,50000,14,NA,6,50000,6,14,0,1,NA
105,1,2,20000,99999997,NA,5,20000,5,99999997,0,1,NA
105,2,1,19000,35,NA,4,19000,4,35,0,2,NA
105,2,2,NA,44,NA,2,NA,2,44,NA,2,NA
105,2,2,0,15,99999997,10,0,10,15,0,2,99999997
105,2,2,NA,0,NA,1,NA,1,0,NA,2,NA
105,1,2,99999997,23,NA,5,99999997,5,23,0,1,NA
105,2,1,NA,38,NA,4,NA,4,38,NA,2,NA
105,2,1,25000,53,NA,10,25000,10,53,0,2,NA
105,2,1,NA,37,NA,3,NA,3,37,NA,2,NA
105,1,1,NA,32,NA,4,NA,4,32,NA,1,NA
105,2,1,16600,45,NA,3,16600,3,45,0,2,NA
105,1,2,36000,20,100000,5,36000,5,20,0,1,100000
105,2,1,46000,16,70000,10,46000,10,16,0,2,70000
105,1,2,NA,NA,20000,1,NA,1,NA,NA,1,20000
105,2,2,28000,18,40000,10,28000,10,18,0,2,40000
105,1,2,NA,0,10000,1,NA,1,0,NA,1,10000
105,1,2,50000,21,NA,10,50000,10,21,0,1,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,1,28000,29,NA,2,28000,2,29,0,1,NA
105,2,1,35000,25,NA,10,35000,10,25,0,2,NA
105,1,2,NA,0,5000,1,NA,1,0,NA,1,5000
105,2,1,25000,48,NA,10,25000,10,48,0,2,NA
105,2,1,NA,30,NA,1,NA,1,30,NA,2,NA
105,1,1,35000,9,40000,3,35000,3,9,0,1,40000
105,2,2,NA,5,20000,6,NA,6,5,NA,2,20000
105,1,2,35000,5,50000,3,35000,3,5,0,1,50000
105,2,2,NA,43,NA,6,NA,6,43,NA,2,NA
105,1,1,99999998,16,NA,10,99999998,10,16,0,1,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,2,2,25000,17,30000,10,25000,10,17,0,2,30000
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,1,NA,99999997,50000,5,NA,5,99999997,NA,1,50000
105,2,1,30000,13,NA,11,30000,11,13,0,2,NA
105,1,1,NA,99999997,25000,1,NA,1,99999997,NA,1,25000
105,2,2,16000,99999997,NA,3,16000,3,99999997,0,2,NA
105,2,2,NA,42,NA,10,NA,10,42,NA,2,NA
105,1,2,NA,40,NA,6,NA,6,40,NA,1,NA
105,2,2,50000,18,NA,10,50000,10,18,0,2,NA
105,1,1,20000,2,NA,2,20000,2,2,0,1,NA
105,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
105,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,1,NA,NA,15000,1,NA,1,NA,NA,1,15000
105,2,2,19000,30,NA,5,19000,5,30,0,2,NA
105,2,2,23000,11,35000,5,23000,5,11,0,2,35000
105,2,1,NA,34,NA,6,NA,6,34,NA,2,NA
105,2,1,NA,43,NA,1,NA,1,43,NA,2,NA
105,2,2,17500,26,30000,6,17500,6,26,0,2,30000
105,2,2,NA,0,NA,2,NA,2,0,NA,2,NA
105,1,2,18000,30,NA,5,18000,5,30,0,1,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,2,1,35000,13,NA,10,35000,10,13,0,2,NA
105,1,1,35000,5,30000,5,35000,5,5,0,1,30000
105,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
105,1,2,NA,NA,60000,1,NA,1,NA,NA,1,60000
105,2,1,60000,27,NA,10,60000,10,27,0,2,NA
105,2,1,26000,35,NA,4,26000,4,35,0,2,NA
105,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
105,1,1,NA,8,30000,4,NA,4,8,NA,1,30000
