region,gender,relocated,wage,experience,education,age,other_work,health,marital_status,pension,power_ladder,wealth_ladder,NCAT1,NCAT2,NCAT3,NCAT4,NCAT5,NCAT6,total_hh_income,has_wage
45,2,2,0,0,2,19,2,1,1,2,3,4,0,0,0,2,0,0,27181.07,FALSE
45,1,2,0,51,3,80,2,5,2,1,3,4,0,0,0,0,1,1,47059,FALSE
45,2,1,0,42,4,79,2,3,2,1,6,7,0,0,0,0,1,1,47059,FALSE
45,2,2,0,NA,NA,3,NA,3,NA,NA,NA,NA,1,0,2,1,0,1,88300,FALSE
45,1,2,25000,33,2,56,2,3,2,2,6,5,1,0,2,1,0,1,88300,TRUE
45,2,1,8700,99999997,10,37,2,3,3,2,5,4,1,0,2,1,0,1,88300,TRUE
45,1,2,0,10,10,34,2,2,3,2,5,3,1,0,2,1,0,1,88300,FALSE
45,2,1,15000,33,6,55,2,2,2,1,7,6,1,0,2,1,0,1,88300,TRUE
45,1,2,20000,30,4,48,2,3,4,2,5,4,0,0,1,0,0,1,37384.99,TRUE
45,2,2,0,42,3,76,2,3,5,1,6,5,0,0,1,0,0,1,37384.99,FALSE
45,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,0,2,1,0,0,104951.95,FALSE
45,2,2,50000,20,10,43,2,2,2,2,7,6,1,0,2,1,0,0,104951.95,TRUE
45,1,2,0,NA,6,20,1,2,1,2,1,5,1,0,2,1,0,0,104951.95,FALSE
45,1,2,50000,24,5,43,2,2,2,2,7,6,1,0,2,1,0,0,104951.95,TRUE
45,2,1,0,37,6,62,2,3,5,1,5,5,1,0,1,1,0,1,126650,FALSE
45,1,2,70000,15,10,39,99999999,2,2,2,5,5,1,0,1,1,0,1,126650,TRUE
45,2,2,40000,11,10,31,2,3,2,2,3,3,1,0,1,1,0,1,126650,TRUE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,0,1,1,0,1,126650,FALSE
45,1,2,35000,21,10,40,2,2,2,2,5,5,2,1,1,1,0,0,43000,TRUE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,43000,FALSE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,43000,FALSE
45,2,2,0,16,13,39,2,3,2,2,2,3,2,1,1,1,0,0,43000,FALSE
45,1,1,0,35,4,67,2,3,2,1,5,3,0,0,0,0,1,1,44914.94,FALSE
45,2,1,9500,48,4,65,2,3,2,1,4,4,0,0,0,0,1,1,44914.94,TRUE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,199144.51,FALSE
45,2,2,0,32,10,62,2,4,2,1,5,6,1,1,1,1,1,1,199144.51,FALSE
45,1,2,0,34,10,62,2,3,2,1,6,6,1,1,1,1,1,1,199144.51,FALSE
45,2,2,24000,10,10,34,2,3,2,2,6,5,1,1,1,1,1,1,199144.51,TRUE
45,1,2,30000,13,10,34,2,2,2,2,4,4,1,1,1,1,1,1,199144.51,TRUE
45,2,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,71000,FALSE
45,1,2,40000,16,10,39,2,2,2,2,6,6,1,1,1,1,0,0,71000,TRUE
45,2,2,0,12,10,36,2,2,2,2,6,6,1,1,1,1,0,0,71000,FALSE
45,2,2,0,21,10,45,2,2,2,2,6,7,0,2,0,1,0,1,37245.15,FALSE
45,2,2,0,27,3,65,2,3,4,1,3,2,0,2,0,1,0,1,37245.15,FALSE
45,1,2,0,2,5,42,2,4,1,1,3,3,0,0,2,2,0,1,78701.17,FALSE
45,2,2,0,48,3,70,2,3,5,1,5,5,0,0,2,2,0,1,78701.17,FALSE
45,2,1,20000,24,6,43,2,3,2,2,5,5,0,0,2,2,0,1,78701.17,TRUE
45,2,2,0,99999996,11,22,2,2,1,2,5,4,0,0,2,2,0,1,78701.17,FALSE
45,1,2,0,15,6,45,2,3,2,2,4,4,0,0,2,2,0,1,78701.17,FALSE
45,1,2,22000,28,5,46,2,2,2,2,4,5,1,0,1,1,0,0,69941.89,TRUE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,69941.89,FALSE
45,2,2,30000,20,3,41,2,3,2,2,5,6,1,0,1,1,0,0,69941.89,TRUE
45,1,1,40000,12,3,33,2,2,2,2,3,3,1,1,1,1,0,0,105000,TRUE
45,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,105000,FALSE
45,2,2,30000,6,10,32,2,2,2,2,3,4,1,1,1,1,0,0,105000,TRUE
45,1,2,50000,14,10,36,2,2,2,2,4,5,1,1,1,1,0,0,63000,TRUE
45,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,63000,FALSE
45,2,1,0,13,10,35,2,2,2,2,5,5,1,1,1,1,0,0,63000,FALSE
45,2,1,0,6,10,34,2,3,2,2,3,4,1,1,1,1,0,0,57000,FALSE
45,1,2,0,12,6,32,2,3,2,2,4,5,1,1,1,1,0,0,57000,FALSE
45,1,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,57000,FALSE
45,1,1,30000,13,6,34,2,3,2,2,5,3,1,1,1,1,0,0,56500,TRUE
45,2,1,0,5,10,32,2,2,2,2,3,3,1,1,1,1,0,0,56500,FALSE
45,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,56500,FALSE
45,2,1,0,40,6,85,2,3,5,1,3,5,0,0,0,0,0,1,23451,FALSE
45,2,2,0,34,1,77,2,3,5,1,4,4,0,0,0,0,0,1,21000,FALSE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,102900,FALSE
45,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,102900,FALSE
45,2,1,12000,10,4,30,2,3,2,2,2,5,2,0,1,1,0,0,102900,TRUE
45,1,1,50000,10,4,32,2,2,2,2,4,5,2,0,1,1,0,0,102900,TRUE
45,1,2,0,5,1,47,2,4,1,1,4,4,0,0,1,0,0,1,23578,FALSE
45,2,2,0,40,1,79,2,3,5,1,5,5,0,0,1,0,0,1,23578,FALSE
45,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,44100,FALSE
45,1,1,30000,12,10,36,2,2,2,2,3,4,1,1,1,1,0,0,44100,TRUE
45,2,1,8400,12,10,38,2,3,2,2,8,5,1,1,1,1,0,0,44100,TRUE
45,2,2,10000,5,16,31,2,3,2,2,4,4,1,1,1,1,0,0,50000,TRUE
45,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,50000,FALSE
45,1,1,33000,8,5,32,2,2,2,2,5,4,1,1,1,1,0,0,50000,TRUE
45,1,1,25000,1,6,22,2,3,1,2,5,4,0,0,3,2,0,0,180306.67,TRUE
45,1,1,25000,15,4,41,2,3,3,2,7,5,0,0,3,2,0,0,180306.67,TRUE
45,2,99999999,0,99999996,1,18,2,2,3,2,5,4,0,0,3,2,0,0,180306.67,FALSE
45,1,1,25000,1,2,21,2,2,3,2,6,5,0,0,3,2,0,0,180306.67,TRUE
45,2,1,45000,17,6,43,2,3,3,2,4,4,0,0,3,2,0,0,180306.67,TRUE
45,1,2,37000,13,10,33,2,3,3,2,5,5,0,0,3,1,0,0,95000,TRUE
45,1,2,30000,14,5,58,2,3,2,2,3,3,0,0,3,1,0,0,95000,TRUE
45,1,2,23000,99999996,6,22,2,2,1,2,5,5,0,0,3,1,0,0,95000,TRUE
45,2,2,0,19,5,53,2,3,2,2,4,3,0,0,3,1,0,0,95000,FALSE
45,2,1,29000,13,5,32,2,3,3,2,5,1,0,1,1,1,0,1,106781,TRUE
45,1,1,30000,6,5,34,1,3,3,2,6,5,0,1,1,1,0,1,106781,TRUE
45,2,1,0,40,1,93,2,4,5,1,3,4,0,1,1,1,0,1,106781,FALSE
45,2,2,0,40,3,69,2,3,2,1,3,3,0,0,0,0,1,1,40710.72,FALSE
45,1,1,0,46,10,80,2,3,2,1,5,4,0,0,0,0,1,1,40710.72,FALSE
45,2,2,20000,33,6,60,2,3,2,1,4,3,1,0,2,1,0,1,128876.65,TRUE
45,2,2,15000,7,10,29,2,2,2,2,4,4,1,0,2,1,0,1,128876.65,TRUE
45,1,2,15000,23,5,56,2,3,2,2,3,3,1,0,2,1,0,1,128876.65,TRUE
45,1,2,42000,6,5,30,2,2,2,2,4,3,1,0,2,1,0,1,128876.65,TRUE
45,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,0,2,1,0,1,128876.65,FALSE
45,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,62000,FALSE
45,1,2,40000,8,10,29,2,2,2,2,7,7,1,0,1,1,0,0,62000,TRUE
45,2,1,30000,10,10,32,2,3,2,2,5,7,1,0,1,1,0,0,62000,TRUE
45,1,1,0,26,10,73,2,4,2,1,5,4,0,0,0,0,1,1,55210.44,FALSE
45,2,1,0,32,10,72,2,3,2,1,4,3,0,0,0,0,1,1,55210.44,FALSE
45,2,1,9500,7,6,29,2,3,2,2,4,2,1,0,1,1,0,0,54500,TRUE
45,1,1,50000,8,10,28,2,3,2,2,3,3,1,0,1,1,0,0,54500,TRUE
45,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,54500,FALSE
45,1,2,35000,14,10,37,2,2,1,2,5,5,0,0,1,0,1,1,86196.06,TRUE
45,1,2,15000,34,5,61,2,2,2,1,4,5,0,0,1,0,1,1,86196.06,TRUE
45,2,2,0,31,10,59,2,2,2,1,6,6,0,0,1,0,1,1,86196.06,FALSE
45,2,1,16000,42,6,59,2,3,5,1,3,4,0,0,1,0,0,1,46200,TRUE
45,1,2,18000,10,5,28,2,2,1,2,4,4,0,0,1,0,0,1,46200,TRUE
45,2,1,0,41,10,58,2,3,3,1,3,3,0,0,1,0,0,1,26500,FALSE
45,1,2,0,39,2,57,2,3,3,1,4,5,0,0,1,0,0,1,26500,FALSE
45,1,2,0,32,10,67,2,4,4,1,3,3,0,0,0,0,1,0,11500,FALSE
45,1,2,25000,5,11,25,2,3,1,2,7,5,0,0,2,1,0,0,90000,TRUE
45,2,2,25000,26,10,46,2,2,2,2,4,4,0,0,2,1,0,0,90000,TRUE
45,1,2,40000,27,6,48,2,3,2,2,5,5,0,0,2,1,0,0,90000,TRUE
45,2,1,0,45,1,79,2,3,5,1,2,2,0,0,0,0,0,1,19589,FALSE
45,2,2,0,NA,1,18,2,2,1,2,4,4,0,2,0,2,0,0,45000,FALSE
45,2,2,43000,15,10,41,2,3,5,2,4,4,0,2,0,2,0,0,45000,TRUE
45,2,2,0,NA,1,16,2,3,1,2,5,5,0,2,0,2,0,0,45000,FALSE
45,1,2,0,9,5,40,2,4,2,2,5,3,0,2,2,2,0,2,146000,FALSE
45,2,1,0,27,1,87,2,4,5,1,4,5,0,2,2,2,0,2,146000,FALSE
45,2,1,0,26,6,62,2,3,5,1,5,4,0,2,2,2,0,2,146000,FALSE
45,2,1,25000,2,10,25,2,2,3,2,5,4,0,2,2,2,0,2,146000,TRUE
45,2,2,0,7,6,43,2,3,2,2,3,3,0,2,2,2,0,2,146000,FALSE
45,1,2,35000,6,10,28,2,3,3,2,6,5,0,2,2,2,0,2,146000,TRUE
45,2,2,34000,18,10,37,2,3,2,2,6,4,0,2,1,1,0,1,105600,TRUE
45,1,2,45000,19,10,37,2,2,2,2,7,4,0,2,1,1,0,1,105600,TRUE
45,2,1,0,30,10,73,2,4,5,1,4,3,0,2,1,1,0,1,105600,FALSE
45,2,1,25000,15,6,40,2,3,3,2,4,4,1,0,1,1,0,1,81100,TRUE
45,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,0,1,1,0,1,81100,FALSE
45,2,1,8500,48,2,70,2,4,5,1,3,3,1,0,1,1,0,1,81100,TRUE
45,1,2,29000,19,6,40,2,2,3,2,6,4,1,0,1,1,0,1,81100,TRUE
45,2,1,0,40,6,71,2,3,5,1,5,5,0,0,0,0,0,1,21443.11,FALSE
45,1,2,0,14,6,35,2,2,1,2,4,4,0,0,1,0,0,1,15686,FALSE
45,2,1,0,35,3,68,2,3,5,1,3,4,0,0,1,0,0,1,15686,FALSE
45,1,1,0,37,4,68,2,4,2,1,4,4,0,0,0,0,1,1,49482.49,FALSE
45,2,1,13000,38,2,62,2,3,2,1,4,4,0,0,0,0,1,1,49482.49,TRUE
45,1,1,45000,10,10,39,2,2,2,2,5,5,1,2,1,1,0,0,73000,TRUE
45,2,1,40000,16,10,36,2,2,2,2,8,6,1,2,1,1,0,0,73000,TRUE
45,2,2,0,NA,NA,2,NA,1,NA,NA,NA,NA,1,2,1,1,0,0,73000,FALSE
45,1,2,0,NA,NA,5,NA,3,NA,NA,NA,NA,1,3,0,4,0,0,52686,FALSE
45,2,2,11000,9,5,30,2,3,4,2,3,3,1,3,0,4,0,0,52686,TRUE
45,2,2,0,5,5,54,2,3,5,1,3,3,1,3,0,4,0,0,52686,FALSE
45,2,2,0,NA,1,17,2,3,1,2,3,3,1,3,0,4,0,0,52686,FALSE
45,2,2,16500,5,5,27,2,3,1,2,3,3,1,3,0,4,0,0,52686,TRUE
45,2,2,9000,99999996,5,26,2,3,1,2,2,2,1,3,0,4,0,0,52686,TRUE
45,2,2,17000,10,10,32,2,3,2,2,4,5,1,1,1,1,0,0,47300,TRUE
45,2,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,47300,FALSE
45,1,2,30000,16,6,36,2,3,2,2,4,6,1,1,1,1,0,0,47300,TRUE
45,2,1,0,44,1,88,2,5,5,1,3,4,0,0,0,0,0,2,52378.16,FALSE
45,2,1,0,58,10,84,2,4,5,1,2,5,0,0,0,0,0,2,52378.16,FALSE
45,2,1,0,52,1,81,2,4,5,1,3,3,0,0,0,0,0,1,25382.14,FALSE
45,1,1,0,35,10,80,2,4,3,1,1,3,0,0,0,0,1,1,46301.69,FALSE
45,2,1,0,45,4,70,2,3,3,1,1,1,0,0,0,0,1,1,46301.69,FALSE
45,2,1,0,26,10,61,2,3,2,1,3,2,0,1,0,0,1,1,37023.8,FALSE
45,1,1,0,42,3,65,2,3,2,1,3,2,0,1,0,0,1,1,37023.8,FALSE
45,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,2,0,1,0,0,29600,FALSE
45,2,1,22000,12,5,35,2,2,4,2,4,2,1,2,0,1,0,0,29600,TRUE
45,1,2,0,NA,1,16,2,3,1,2,5,5,0,1,0,0,0,1,21350,FALSE
45,2,2,0,41,2,70,2,3,5,1,5,4,0,1,0,0,0,1,21350,FALSE
45,2,2,0,99999996,2,19,2,3,1,2,5,4,0,0,1,3,0,0,83596.28,FALSE
45,1,1,7000,5,5,58,2,4,3,1,2,2,0,0,1,3,0,0,83596.28,TRUE
45,2,2,16000,29,6,51,2,3,3,2,4,3,0,0,1,3,0,0,83596.28,TRUE
45,2,2,17000,99999996,10,23,2,3,1,2,6,5,0,0,1,3,0,0,83596.28,TRUE
45,1,2,0,4,2,45,2,3,4,2,4,3,0,0,1,0,0,0,15000,FALSE
45,1,2,0,34,2,62,2,3,2,1,6,5,0,1,0,0,1,2,78996.86,FALSE
45,2,2,0,41,1,81,2,3,5,1,6,6,0,1,0,0,1,2,78996.86,FALSE
45,1,2,0,NA,1,17,2,2,1,2,5,5,0,1,0,0,1,2,78996.86,FALSE
45,2,2,30000,43,6,60,2,3,2,1,6,6,0,1,0,0,1,2,78996.86,TRUE
45,2,1,0,39,5,59,2,3,3,1,5,5,0,2,2,2,0,1,172826,FALSE
45,2,2,16000,14,2,35,2,2,3,2,4,3,0,2,2,2,0,1,172826,TRUE
45,1,2,0,99999996,2,32,2,2,3,2,4,4,0,2,2,2,0,1,172826,FALSE
45,2,2,40000,11,2,36,2,3,4,1,5,5,0,2,2,2,0,1,172826,TRUE
45,1,2,25000,22,5,41,2,2,3,2,5,5,0,2,2,2,0,1,172826,TRUE
45,1,1,0,40,1,79,2,4,2,1,6,7,0,0,1,0,1,2,85983,FALSE
45,2,1,0,33,1,76,2,4,2,1,6,6,0,0,1,0,1,2,85983,FALSE
45,1,2,10000,18,3,56,2,3,2,1,1,4,0,0,1,0,1,2,85983,TRUE
45,2,1,20000,38,6,59,2,3,2,1,5,5,0,0,1,0,1,2,85983,TRUE
45,2,2,35000,12,10,44,2,3,2,2,5,4,0,2,2,1,0,0,179741.05,TRUE
45,1,2,70000,36,10,51,2,3,2,1,6,5,0,2,2,1,0,0,179741.05,TRUE
45,1,2,0,NA,2,18,2,2,1,2,5,5,0,2,2,1,0,0,179741.05,FALSE
45,2,2,0,34,10,65,2,2,5,1,5,7,1,1,1,1,0,1,119984.64,FALSE
45,2,2,0,4,10,32,2,3,2,2,4,4,1,1,1,1,0,1,119984.64,FALSE
45,1,2,0,NA,NA,5,NA,3,NA,NA,NA,NA,1,1,1,1,0,1,119984.64,FALSE
45,1,2,0,0,10,34,2,2,2,2,4,5,1,1,1,1,0,1,119984.64,FALSE
45,2,1,42000,10,10,33,2,2,1,2,7,7,0,0,0,1,0,0,100000,TRUE
45,2,2,0,3,10,36,2,2,2,2,4,6,1,1,1,1,0,0,53065.15,FALSE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,53065.15,FALSE
45,1,2,30000,1,10,36,2,2,2,2,4,3,1,1,1,1,0,0,53065.15,TRUE
45,1,1,35000,99999996,2,18,2,2,1,2,5,4,0,1,3,1,0,1,163017.9,TRUE
45,1,1,0,6,1,37,2,3,2,2,4,3,0,1,3,1,0,1,163017.9,FALSE
45,2,1,21000,17,6,40,2,2,2,2,4,4,0,1,3,1,0,1,163017.9,TRUE
45,2,1,0,40,1,80,2,3,5,1,5,5,0,1,3,1,0,1,163017.9,FALSE
45,1,1,0,0,1,23,2,2,1,2,5,5,0,1,3,1,0,1,163017.9,FALSE
45,2,2,20000,11,10,29,2,2,2,2,5,4,1,1,1,1,0,0,90000,TRUE
45,1,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,90000,FALSE
45,1,2,60000,19,10,36,2,2,2,2,5,5,1,1,1,1,0,0,90000,TRUE
45,2,1,45000,14,10,39,2,2,2,2,4,4,1,1,1,1,0,0,81439.98,TRUE
45,1,1,0,NA,NA,6,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,81439.98,FALSE
45,1,1,30000,14,10,37,2,2,2,2,3,3,1,1,1,1,0,0,81439.98,TRUE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,75000,FALSE
45,2,2,0,NA,NA,0,NA,1,NA,NA,NA,NA,2,0,1,1,0,0,75000,FALSE
45,1,2,0,15,10,33,2,2,2,2,5,3,2,0,1,1,0,0,75000,FALSE
45,2,2,25000,14,10,30,2,3,2,2,3,5,2,0,1,1,0,0,75000,TRUE
45,1,1,32000,8,10,32,2,2,2,2,5,3,1,1,1,1,0,0,57800,TRUE
45,2,2,0,6,10,32,1,3,2,2,4,3,1,1,1,1,0,0,57800,FALSE
45,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,57800,FALSE
45,1,2,0,9,10,39,1,3,3,2,4,3,0,1,1,1,0,0,60000,FALSE
45,2,2,20000,12,6,38,2,2,3,2,7,4,0,1,1,1,0,0,60000,TRUE
45,1,2,50000,0,10,35,2,2,2,2,5,5,1,0,1,1,0,0,81000,TRUE
45,2,2,35000,13,6,32,2,2,2,2,5,5,1,0,1,1,0,0,81000,TRUE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,81000,FALSE
45,2,2,0,39,6,68,2,3,2,1,5,5,1,1,1,1,1,1,71517,FALSE
45,1,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,71517,FALSE
45,1,2,0,45,6,69,2,3,2,1,5,5,1,1,1,1,1,1,71517,FALSE
45,1,2,30000,27,2,45,2,3,2,2,5,4,1,1,1,1,1,1,71517,TRUE
45,2,1,30000,13,10,35,2,3,2,2,5,6,1,1,1,1,1,1,71517,TRUE
45,2,1,0,7,10,31,2,2,2,2,4,3,1,0,1,1,0,0,50000,FALSE
45,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,50000,FALSE
45,1,1,30000,6,10,29,2,2,2,2,5,4,1,0,1,1,0,0,50000,TRUE
45,2,2,0,NA,NA,6,NA,3,NA,NA,NA,NA,1,1,1,2,0,0,89000,FALSE
45,2,2,30000,6,3,28,2,2,3,2,6,4,1,1,1,2,0,0,89000,TRUE
45,2,1,0,20,3,47,2,2,5,2,5,4,1,1,1,2,0,0,89000,FALSE
45,1,2,30000,10,1,30,2,2,3,2,5,4,1,1,1,2,0,0,89000,TRUE
45,1,1,7000,38,10,61,1,3,4,1,6,5,0,0,0,0,1,0,37159.74,TRUE
45,1,2,30000,12,10,33,2,3,2,2,4,3,1,1,1,1,0,0,54400,TRUE
45,2,2,22000,8,6,34,2,2,2,2,3,2,1,1,1,1,0,0,54400,TRUE
45,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,54400,FALSE
45,2,2,0,16,10,43,2,2,3,2,5,5,0,1,1,1,0,0,80000,FALSE
45,1,2,0,12,6,42,1,2,3,2,3,4,0,1,1,1,0,0,80000,FALSE
45,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,86000,FALSE
45,1,2,40000,14,6,33,2,3,2,2,5,6,2,0,1,1,0,0,86000,TRUE
45,2,2,18000,9,12,27,2,3,2,2,4,5,2,0,1,1,0,0,86000,TRUE
45,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,86000,FALSE
45,2,2,0,52,6,88,2,4,5,1,3,3,0,0,1,1,0,2,67631.07,FALSE
45,1,2,0,5,2,58,2,4,1,2,2,1,0,0,1,1,0,2,67631.07,FALSE
45,2,2,14000,48,4,65,2,3,5,1,2,2,0,0,1,1,0,2,67631.07,TRUE
45,2,2,23000,11,2,30,2,2,1,2,3,2,0,0,1,1,0,2,67631.07,TRUE
45,2,2,23000,5,11,27,2,2,2,2,3,3,1,0,1,1,0,0,53000,TRUE
45,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,0,1,1,0,0,53000,FALSE
45,1,2,30000,7,5,27,2,2,2,2,5,5,1,0,1,1,0,0,53000,TRUE
45,2,2,27000,2,2,21,2,2,3,2,4,4,0,0,1,1,0,0,60000,TRUE
45,1,2,40000,5,1,22,2,2,3,2,4,4,0,0,1,1,0,0,60000,TRUE
45,2,2,0,10,10,31,2,3,2,2,5,5,1,0,2,1,0,1,123325,FALSE
45,1,1,60000,10,6,34,2,3,2,2,5,5,1,0,2,1,0,1,123325,TRUE
45,2,1,0,23,6,58,2,3,4,1,5,5,1,0,2,1,0,1,123325,FALSE
45,1,2,35000,6,5,32,2,3,1,2,4,4,1,0,2,1,0,1,123325,TRUE
45,2,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,2,1,0,1,123325,FALSE
45,2,2,15000,0,6,33,2,3,2,2,3,3,2,0,1,1,0,0,79000,TRUE
45,1,1,40000,3,10,32,2,2,2,2,6,4,2,0,1,1,0,0,79000,TRUE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,79000,FALSE
45,2,2,0,NA,NA,3,NA,3,NA,NA,NA,NA,2,0,1,1,0,0,79000,FALSE
45,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,95000,FALSE
45,1,1,60000,10,10,34,2,3,2,2,6,5,1,0,1,1,0,0,95000,TRUE
45,2,1,25000,9,6,31,2,2,2,2,5,4,1,0,1,1,0,0,95000,TRUE
45,1,1,20000,30,1,47,2,2,2,2,5,4,1,0,2,2,0,0,68619.58,TRUE
45,2,1,20000,25,5,45,2,2,2,2,5,5,1,0,2,2,0,0,68619.58,TRUE
45,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,0,2,2,0,0,68619.58,FALSE
45,1,1,24000,2,6,22,2,2,2,2,4,4,1,0,2,2,0,0,68619.58,TRUE
45,2,2,8000,5,5,24,2,2,2,2,5,5,1,0,2,2,0,0,68619.58,TRUE
45,1,1,50000,7,11,29,2,2,2,2,7,7,0,0,1,1,0,0,50000,TRUE
45,2,2,0,4,11,26,2,2,2,2,6,6,0,0,1,1,0,0,50000,FALSE
45,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,210000,FALSE
45,1,2,150000,10,10,37,2,2,2,2,8,8,1,1,1,1,0,0,210000,TRUE
45,2,2,100000,8,10,31,2,2,2,2,8,8,1,1,1,1,0,0,210000,TRUE
45,1,2,30000,2,10,27,2,2,1,2,6,5,0,0,1,0,0,0,30000,TRUE
45,2,2,0,39,3,78,2,4,2,1,4,3,0,0,0,0,1,1,28054,FALSE
45,1,2,0,38,4,70,2,3,2,1,5,4,0,0,0,0,1,1,28054,FALSE
45,1,1,30000,7,10,28,2,2,2,2,4,4,0,0,1,1,0,0,50000,TRUE
45,2,2,30000,5,11,26,2,3,2,2,3,4,0,0,1,1,0,0,50000,TRUE
45,2,1,17000,11,10,30,2,2,2,2,5,4,2,1,1,1,0,0,67000,TRUE
45,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,67000,FALSE
45,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,67000,FALSE
45,1,1,40000,99999997,3,35,2,2,2,2,6,4,2,1,1,1,0,0,67000,TRUE
45,2,2,0,21,2,66,2,3,4,1,3,3,0,0,1,0,0,1,23216,FALSE
45,1,2,20000,99999996,4,32,2,2,1,2,3,2,0,0,1,0,0,1,23216,TRUE
45,2,2,0,32,10,62,2,3,2,1,5,6,0,0,0,0,1,1,42000,FALSE
45,1,1,11000,37,10,63,2,3,2,1,4,6,0,0,0,0,1,1,42000,TRUE
45,1,1,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,60000,FALSE
45,1,1,0,3,3,32,2,2,2,2,1,2,2,0,1,1,0,0,60000,FALSE
45,1,1,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,60000,FALSE
45,2,1,0,3,4,30,2,3,2,2,2,2,2,0,1,1,0,0,60000,FALSE
45,2,1,11000,14,10,31,2,2,2,2,5,5,2,0,1,1,0,1,78511,TRUE
45,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,0,1,1,0,1,78511,FALSE
45,2,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,0,1,1,0,1,78511,FALSE
45,2,1,0,35,6,56,2,3,2,1,5,4,2,0,1,1,0,1,78511,FALSE
45,1,1,70000,15,10,34,2,2,2,2,5,5,2,0,1,1,0,1,78511,TRUE
45,2,1,0,35,4,65,2,3,3,1,3,3,0,0,0,0,1,1,55338.91,FALSE
45,1,1,0,41,6,72,2,3,3,1,4,3,0,0,0,0,1,1,55338.91,FALSE
46,2,2,20000,12,6,35,2,3,2,2,3,5,0,0,1,1,0,0,73380.83,TRUE
46,1,2,50000,12,5,35,2,2,2,2,4,5,0,0,1,1,0,0,73380.83,TRUE
46,1,1,0,36,4,82,2,4,2,1,4,4,0,0,0,0,1,1,23624,FALSE
46,2,1,0,37,6,79,2,3,2,1,5,5,0,0,0,0,1,1,23624,FALSE
46,2,2,0,30,3,56,1,2,4,1,5,5,0,0,0,0,0,1,23400,FALSE
46,2,2,15000,16,6,47,2,3,2,2,5,4,2,0,2,2,0,0,59490,TRUE
